day;host;pedestrian_count
2016-11-10;6192;19974
2017-02-27;7061;418
2016-11-16;7040;5882
2016-10-20;7076;39205
2016-11-04;7037;21721
2017-02-04;7049;5338
2017-02-24;14172;47204
2016-11-17;6194;27631
2017-01-06;7057;1502
2017-01-25;6185;11418
2016-12-03;6201;4772
2017-01-31;6182;16492
2017-01-22;7037;17760
2016-12-21;7058;61136
2017-02-27;7124;6951
2017-02-01;7054;876
2016-12-23;6184;68960
2016-10-26;7058;29518
2016-10-12;6199;51
2016-11-22;7057;1564
2017-03-02;6180;3023
2017-01-27;6184;78544
2016-12-14;7037;32782
2017-02-19;6185;9438
2017-03-05;6185;128
2017-01-07;6184;57993
2016-10-14;7069;272
2017-02-09;6178;48
2016-12-24;7060;233
2016-11-18;7076;45855
2017-01-03;7036;0
2016-11-06;7040;3068
2017-01-01;6202;4634
2016-12-03;7036;0
2016-10-18;6184;39054
2016-10-31;7075;1394
2016-10-15;6178;142
2017-02-04;7036;0
2017-03-01;7043;12015
2016-11-18;6198;5051
2017-01-18;6193;5657
2017-01-24;7047;9016
2017-03-06;6182;28938
2016-11-16;7039;38367
2016-11-10;7061;409
2016-11-18;6193;5160
2017-02-03;7054;1038
2016-12-17;7043;59564
2017-02-19;7124;4303
2017-02-20;7059;219
2016-11-06;6201;3226
2017-01-02;7057;0
2017-03-06;7050;5957
2016-11-12;7076;37828
2017-01-15;7119;884
2016-12-26;7049;5201
2016-12-16;7038;12008
2016-12-25;6199;18
2017-03-02;7048;39
2017-01-21;7053;7274
2017-02-27;7069;820
2016-11-08;6191;7390
2016-11-08;6200;6387
2016-10-21;6199;25
2017-02-28;7039;7759
2017-01-21;6201;4665
2017-02-10;7070;13414
2017-02-25;6180;9451
2016-10-27;6202;14055
2016-11-08;6192;20646
2016-10-18;6180;7393
2017-01-24;7039;36049
2016-12-23;7048;1241
2016-12-26;7051;59839
2016-12-14;7049;8936
2016-12-01;6202;12898
2016-11-25;6182;18104
2016-11-04;6193;5074
2017-01-25;7043;57240
2016-12-01;7070;18816
2017-02-05;6191;533
2017-02-18;7072;9835
2016-11-04;6192;21173
2016-11-04;7052;11409
2016-11-11;7123;74026
2017-01-24;6180;14159
2017-03-02;6194;881
2016-10-29;7054;475
2016-12-14;7043;58366
2016-12-08;7051;102306
2017-02-06;6200;7052
2016-12-11;6199;41
2016-10-13;6192;10943
2016-11-27;7061;567
2016-11-06;7124;4966
2017-02-18;7052;8037
2016-12-27;6202;10333
2017-02-06;7039;28277
2017-01-08;7119;1092
2017-01-16;7076;45488
2017-01-25;6184;75656
2016-12-29;6193;4719
2017-01-23;7052;10147
2016-11-22;6198;4146
2016-10-31;7044;59042
2016-10-17;7040;3576
2016-11-11;6192;13537
2016-11-26;6198;5642
2016-11-15;7072;11625
2016-11-30;7069;1190
2016-10-23;7047;5829
2017-02-22;7123;24796
2017-02-14;7043;54612
2016-12-09;6182;18055
2017-01-18;6177;6350
2016-11-01;7052;6457
2017-02-10;6177;6324
2016-11-20;14172;24207
2016-10-13;7037;13547
2016-11-29;6185;10887
2017-02-03;7047;9708
2017-01-17;6177;6983
2017-02-10;7123;22299
2016-11-28;7123;15463
2017-02-03;7048;1062
2016-12-31;7075;2239
2017-01-08;6200;5176
2017-02-20;14172;43108
2017-01-11;7044;66020
2016-12-27;7057;1290
2017-01-17;6192;23013
2016-11-30;6199;48
2016-11-27;6194;15306
2017-01-03;7076;2004
2016-10-12;6180;7037
2016-10-21;6202;15654
2017-01-08;7057;1100
2017-03-07;7059;23
2017-01-11;7038;10046
2016-10-24;7049;5866
2016-12-17;7075;4193
2016-12-31;7070;12188
2016-11-04;7043;47594
2016-11-18;7047;9758
2016-12-08;6185;11372
2017-02-20;6185;11195
2017-01-08;6185;9282
2017-01-29;7044;58264
2016-10-30;7123;38664
2016-12-29;7040;4027
2016-12-07;7124;8540
2017-01-26;7053;11509
2016-11-22;7040;6152
2017-01-25;7075;5385
2017-02-19;6182;11578
2016-12-04;7072;7991
2016-10-11;7051;21396
2017-01-24;7037;21359
2016-10-12;7037;15492
2017-03-05;7054;54
2016-10-31;6202;14201
2017-01-30;6184;74668
2016-12-18;7076;39600
2016-12-12;7051;89066
2016-12-13;7036;0
2016-12-12;6192;20957
2016-11-02;7039;30148
2016-10-15;14172;22926
2017-02-21;7060;453
2017-01-11;6202;9600
2016-12-16;7036;0
2017-01-15;7058;46570
2016-12-16;7123;27119
2017-01-16;7043;58734
2016-11-25;7050;31322
2016-12-09;6191;7884
2016-11-30;7036;0
2017-02-09;6201;4841
2017-01-07;6182;10171
2017-01-28;7060;395
2016-10-15;7124;3526
2017-02-18;6177;5334
2017-02-17;7051;87616
2016-12-08;7038;12416
2016-11-03;6201;5427
2016-12-04;6192;12292
2017-03-02;7057;104
2016-11-14;7047;8795
2016-11-23;6177;8106
2016-12-15;6202;13184
2016-11-09;7057;1360
2016-12-15;6201;5649
2016-11-19;7052;9213
2016-11-29;7044;68484
2016-12-08;7061;565
2017-01-19;7050;30537
2017-01-04;6199;42
2016-11-16;6193;5773
2016-10-20;7075;2984
2017-01-04;6191;7514
2016-11-22;6180;13670
2017-02-06;6182;15573
2017-01-19;7069;1665
2016-10-19;7123;44962
2017-03-02;7044;11822
2016-10-28;7040;5745
2016-12-23;7050;25567
2017-01-28;6199;35
2017-03-04;7075;285
2017-01-23;7047;9176
2017-02-10;7069;1188
2016-12-14;7044;64270
2017-01-03;6198;214
2017-03-01;7052;495
2016-10-31;7047;7894
2016-11-21;7070;19740
2016-11-29;7050;30677
2016-12-11;7038;5077
2017-02-03;7124;8173
2017-01-23;7060;283
2017-02-27;7060;296
2017-01-27;6198;4887
2016-11-25;7060;527
2016-10-18;7051;73688
2016-10-31;7076;34718
2017-02-05;7057;999
2017-01-18;7037;22473
2017-01-29;7058;45767
2016-10-30;7070;6236
2016-11-12;6194;18680
2016-12-28;7050;24556
2016-10-25;7048;1054
2017-01-04;7039;32303
2016-12-30;6199;32
2016-12-17;7037;30250
2016-10-31;7037;37814
2017-03-04;7059;50
2016-10-11;7053;2402
2016-11-01;7048;749
2016-10-20;7054;359
2017-01-17;7052;11403
2016-11-23;6201;6083
2016-11-05;7069;360
2016-10-25;6182;17317
2017-01-21;7059;100
2016-12-17;6200;9295
2016-12-18;7123;19591
2016-12-10;7037;22848
2017-01-11;6182;17949
2017-02-15;7050;29916
2017-01-03;7124;552
2017-01-21;7047;9402
2017-02-13;7050;26262
2017-01-04;7076;41873
2017-01-06;6184;74353
2017-03-03;7036;0
2016-10-15;7060;278
2017-02-13;7051;85526
2017-01-01;6184;42016
2016-11-27;7070;15024
2017-02-10;6185;10222
2017-01-29;7057;1162
2016-11-06;7072;8909
2017-01-31;6193;3746
2016-12-20;7061;614
2016-11-18;6185;10263
2017-02-08;7047;9602
2017-01-18;14172;48380
2016-12-24;7038;4129
2017-02-17;6185;10455
2016-10-14;6199;24
2016-12-23;6192;20635
2016-10-30;7059;226
2016-10-15;7058;38196
2016-11-04;7059;153
2016-10-28;7039;27461
2017-02-11;6185;10158
2016-12-01;6180;12565
2017-02-21;7072;11404
2017-01-30;7054;859
2016-12-25;6193;2435
2016-12-31;7037;15011
2016-11-19;6180;11559
2016-11-06;6178;49
2016-12-03;7072;13399
2017-01-22;7049;5821
2016-12-29;7123;19162
2016-10-16;7058;33860
2016-12-15;7039;41104
2017-01-07;7070;14993
2016-12-29;14172;34280
2016-12-09;6177;8161
2016-12-11;6194;17598
2017-02-28;7061;124
2017-01-19;6194;27221
2016-12-12;6199;34
2017-02-02;7043;58556
2016-11-30;7053;11566
2017-02-16;7124;7491
2017-01-18;7044;61000
2016-12-06;6201;4544
2016-10-14;7050;14101
2016-12-01;6191;8235
2017-02-18;7058;61230
2016-12-18;7049;8734
2016-10-19;7060;151
2017-01-27;7119;1205
2017-02-12;6182;11916
2016-10-16;7069;224
2017-02-18;6184;65515
2017-01-02;6198;0
2017-02-12;7047;5901
2017-02-08;7124;6631
2017-01-29;7123;19742
2016-10-22;7048;871
2017-01-02;7059;0
2017-02-11;7049;5892
2016-12-16;7072;13406
2016-11-10;7052;10631
2016-11-19;7050;25679
2017-02-01;7049;8605
2016-12-04;7037;26797
2017-01-26;6177;7035
2017-02-15;6201;5197
2016-12-30;7043;40890
2017-01-09;7037;25319
2016-12-02;7044;83027
2017-01-20;7043;51538
2017-03-07;14172;5141
2016-11-14;6192;20990
2017-01-12;7043;59075
2016-11-12;7069;303
2017-02-20;6198;3450
2017-01-13;6177;8330
2017-02-03;7050;28072
2016-10-31;6198;4545
2016-11-15;7049;9126
2016-10-14;7075;722
2017-01-14;6180;7375
2017-01-15;7076;22686
2016-12-27;7075;3255
2016-10-12;6194;14600
2017-02-03;7036;0
2016-12-05;7050;32472
2017-01-07;6192;14085
2016-10-29;6200;6712
2016-11-15;14172;43794
2016-12-30;6192;16131
2017-03-03;7123;86929
2016-11-20;7037;15215
2017-02-01;7058;68515
2017-02-08;7072;10927
2016-12-03;6182;17499
2017-02-23;7036;0
2017-01-20;7047;10142
2017-01-11;6185;8942
2017-02-19;7037;21435
2016-10-29;6177;3384
2016-11-19;7039;25971
2017-01-14;6202;11984
2017-01-26;7124;6440
2017-02-09;7057;1462
2017-02-17;6192;20574
2017-01-09;7075;5261
2016-10-30;7053;4428
2017-03-02;6184;14383
2017-02-16;7123;32000
2016-12-01;7040;7091
2016-12-15;7070;18932
2016-12-15;7072;12586
2016-12-28;7044;50780
2016-11-05;7044;65069
2017-01-03;7049;533
2016-12-22;7124;7311
2016-10-11;6198;694
2016-11-26;6178;68
2016-10-17;7119;605
2017-02-25;7039;24737
2017-03-03;7076;10607
2017-03-04;6194;2172
2016-11-26;7050;29040
2016-12-24;7058;47235
2016-10-31;6193;5248
2016-10-26;6198;1503
2017-02-06;6184;70654
2017-01-27;7123;25519
2017-02-26;6184;50916
2017-01-28;7050;30209
2017-02-01;7072;9926
2016-11-29;7057;1507
2017-02-12;6201;2370
2016-11-10;6178;359
2017-01-21;14172;40408
2016-11-04;7075;2829
2016-11-24;7052;12405
2017-01-09;6194;21302
2016-12-30;7072;9455
2016-11-19;6178;523
2016-10-27;7048;1064
2016-12-01;7050;31497
2017-03-04;7036;0
2016-11-30;6192;22275
2017-01-18;7059;87
2016-12-31;7058;47891
2017-02-06;7059;212
2017-01-31;7044;71896
2017-03-04;7053;183
2016-11-12;7072;10948
2016-12-30;7123;25163
2016-11-05;6182;20269
2016-11-03;7048;1154
2017-02-09;7052;9676
2016-12-17;6198;5888
2016-11-01;7123;28789
2017-02-03;6201;5277
2016-11-10;7059;125
2017-02-02;6192;21688
2017-03-07;7044;6606
2017-03-02;6202;3206
2017-02-21;7069;2082
2016-12-11;6193;5450
2016-11-18;7075;4724
2016-11-03;7044;66331
2017-01-14;7059;135
2017-01-26;14172;45982
2016-10-17;7072;7728
2017-02-24;7043;49679
2017-01-15;7047;6042
2016-10-23;7051;53841
2017-02-14;7038;9916
2016-11-30;7057;1673
2017-01-30;7037;20967
2017-01-18;7038;11127
2016-11-14;7043;54408
2017-03-02;7054;70
2017-01-23;6182;14742
2016-11-29;6193;5704
2016-11-19;6182;17503
2017-02-16;7059;163
2016-12-24;7054;380
2016-12-04;6201;2944
2016-12-03;6200;7773
2016-10-29;6192;13566
2016-12-17;7048;1352
2017-02-26;6201;4062
2017-01-04;6200;6459
2016-10-23;7061;471
2017-01-21;6177;5460
2016-12-21;6192;20209
2017-01-01;6198;2124
2016-10-29;7051;61587
2016-12-11;7072;9271
2017-02-20;7049;9136
2016-12-23;7057;1289
2017-01-20;7076;43457
2016-10-18;6202;12881
2016-12-27;6200;5676
2016-10-25;7038;8811
2017-01-31;6191;1387
2017-01-16;6192;21785
2016-11-19;7036;0
2017-03-03;6198;384
2016-10-12;7049;4223
2016-11-22;7051;94678
2016-10-27;7070;8615
2016-11-05;7076;40321
2016-11-06;7076;27610
2017-02-28;6177;2067
2017-01-16;6200;6751
2016-11-14;7075;2648
2016-12-05;6182;18057
2017-02-01;6182;15171
2017-01-16;6184;75034
2017-01-16;7075;5600
2017-01-23;7069;1067
2017-01-23;7044;70693
2016-11-13;6200;5703
2016-10-21;6191;7675
2016-11-28;7048;1506
2016-12-06;6194;22789
2016-10-13;7043;24631
2017-01-14;7051;74514
2017-02-17;7124;7632
2016-10-16;7076;16472
2017-03-04;7048;32
2017-02-13;6184;67044
2017-02-24;7048;739
2017-01-02;7048;0
2017-01-28;14172;39203
2016-12-16;6178;131
2016-11-19;6191;6017
2016-10-20;6202;15284
2016-10-15;6192;8848
2016-12-14;7123;38264
2017-01-08;6202;7198
2016-11-09;6191;7771
2016-12-07;7039;41312
2017-02-04;7059;155
2016-11-16;7047;9129
2017-01-22;6182;13125
2016-10-15;6200;4584
2017-03-03;7050;5893
2017-02-17;7047;8427
2016-12-05;7072;12785
2016-10-24;6192;19132
2016-10-14;7039;17162
2017-02-15;7124;6594
2017-02-13;6202;12570
2016-12-21;6185;10117
2016-11-01;6198;3683
2017-02-15;6184;69195
2016-10-15;7050;14371
2016-12-25;6177;2677
2017-02-09;7050;26967
2017-02-14;7040;6528
2016-11-06;6194;15749
2016-12-06;7050;30720
2016-10-12;7072;6897
2016-10-27;7052;10420
2017-02-04;7054;587
2017-02-26;7075;3086
2017-01-07;7076;36954
2017-02-26;7119;751
2016-11-11;7124;6246
2016-11-04;7050;29007
2017-01-22;7040;3210
2017-03-07;6182;23071
2017-02-15;7054;806
2017-01-31;7124;9192
2017-01-03;14172;2569
2016-12-03;7048;1234
2017-01-03;6202;395
2016-11-02;7052;10275
2017-01-25;7072;10401
2016-12-10;7124;5693
2017-02-24;7051;97737
2016-11-20;6178;797
2016-12-02;7037;23725
2016-11-09;7038;10585
2016-10-26;7051;39863
2017-02-07;7060;256
2016-10-11;7069;133
2016-12-23;7036;0
2016-12-22;7036;0
2017-02-27;6182;12662
2017-01-22;7050;22204
2016-11-03;7076;46714
2016-11-28;7061;754
2017-02-24;6191;2598
2016-11-21;7060;394
2016-11-11;7119;854
2016-12-31;6180;8021
2017-02-02;7119;1049
2016-10-24;6194;26037
2016-12-15;6200;8807
2016-12-01;7076;45612
2016-12-28;7124;5825
2016-12-10;14172;41478
2016-12-19;6184;73258
2017-03-07;6200;50
2017-02-01;7070;12597
2017-03-07;7124;369
2017-02-17;7060;411
2016-10-26;7047;2725
2016-12-13;7050;31660
2016-12-12;7058;65678
2017-02-24;7123;24786
2016-10-19;7050;28588
2016-11-30;6202;13579
2016-11-05;7051;73399
2016-10-18;7043;34641
2017-02-14;7036;0
2016-12-17;7054;748
2017-01-12;7038;11649
2017-01-05;6191;7112
2017-01-30;7119;927
2017-01-06;7047;8640
2017-02-27;6185;6454
2017-01-07;6178;111
2017-02-23;7047;7740
2016-11-06;7054;298
2016-11-14;7044;79397
2016-11-01;7044;46513
2017-01-01;7044;41812
2017-01-15;6194;11395
2017-01-06;7058;69515
2016-12-30;7070;14889
2016-10-12;7076;27713
2016-12-22;6192;20331
2016-12-09;7057;1569
2017-03-06;6184;14090
2017-02-08;6202;10965
2016-10-19;7124;8603
2016-11-13;6191;4025
2017-02-12;7075;2463
2017-02-14;7075;4616
2017-01-09;6177;7406
2016-12-24;7040;3035
2017-01-20;6193;5711
2016-11-11;7057;1253
2016-11-10;7054;892
2016-12-18;6202;8888
2017-01-11;7047;7506
2016-11-06;7049;4642
2017-01-08;7072;5505
2016-11-02;7072;13137
2016-11-11;6198;3985
2017-02-01;7048;1184
2017-01-17;7043;61135
2016-11-09;6198;3206
2017-01-03;7075;363
2017-03-06;7040;1975
2017-02-24;6177;7446
2016-10-14;6192;10399
2016-11-19;7038;7195
2017-02-23;6182;20505
2016-11-04;7119;661
2017-02-02;6202;11915
2017-01-11;7054;733
2016-12-07;6182;18676
2016-10-13;14172;24552
2016-10-28;7072;13109
2016-12-07;7060;247
2017-01-26;7044;64333
2017-02-26;7043;32167
2016-12-19;6200;6596
2016-11-21;14172;41158
2017-01-10;7049;8648
2017-02-07;7043;49641
2016-11-19;6200;7136
2016-10-29;7037;23386
2016-12-09;6194;24477
2017-01-09;6180;8077
2017-01-14;7037;19881
2016-12-18;7038;5304
2017-01-12;6182;14873
2017-02-05;6201;3098
2017-01-21;6182;15735
2017-02-17;7069;2161
2016-12-08;7123;23709
2017-01-03;7059;8
2016-10-25;7057;1589
2017-02-24;7057;913
2017-01-04;6184;68354
2017-01-11;7049;7931
2017-03-06;7061;110
2017-01-29;7040;3513
2017-01-13;7075;6767
2016-12-29;7069;569
2016-11-09;7037;15557
2017-02-04;6192;12222
2016-10-13;6194;13632
2016-10-13;7054;286
2016-10-22;7076;34189
2016-12-14;6182;20939
2017-01-28;7057;1678
2016-11-21;7043;56506
2017-01-09;6200;7210
2017-02-08;6201;5348
2017-02-24;6198;3691
2017-02-10;6202;10196
2017-01-22;7036;0
2016-10-13;7119;514
2017-02-14;7072;11301
2016-10-20;7049;7092
2016-11-15;7058;69937
2016-11-05;7123;65753
2016-11-18;7040;5878
2017-02-22;6178;18
2016-10-17;6200;4891
2016-12-17;6194;26374
2016-11-30;6185;10598
2016-12-04;7054;447
2016-11-22;7053;11290
2016-12-20;6178;34
2017-01-28;7123;28183
2016-12-21;7050;26914
2017-01-29;6177;5189
2016-11-27;7052;6345
2016-12-01;7037;28421
2017-02-21;7043;52276
2016-12-18;6178;25
2017-01-01;7038;4865
2017-01-28;7052;9447
2017-01-05;7049;8142
2016-11-20;6180;6660
2017-02-15;6193;4220
2016-12-02;6177;7535
2016-10-23;6191;3174
2016-11-14;7048;1367
2016-10-23;14172;23235
2016-11-18;7070;17562
2017-03-02;6182;40329
2016-12-08;7060;289
2016-11-16;7052;11246
2016-11-16;6178;138
2016-10-19;7051;101145
2016-10-31;7054;492
2016-11-06;7057;1282
2016-11-21;7057;1406
2017-01-30;7060;243
2017-01-11;7072;8805
2016-11-14;7037;23804
2017-01-03;6200;610
2016-10-18;7059;168
2016-10-16;7070;5764
2017-01-10;6193;4407
2016-12-14;6177;6303
2017-01-27;6185;11801
2016-12-25;7051;35499
2016-12-02;6201;5261
2016-12-01;7057;1547
2016-12-02;6202;10063
2017-02-19;7057;1121
2016-12-25;7057;792
2016-12-08;6200;7441
2016-12-06;6200;7636
2016-12-16;7124;9983
2017-02-23;7039;38199
2016-12-09;6184;85235
2017-01-16;7058;68100
2017-01-26;7119;795
2016-10-24;7044;74139
2017-02-15;6191;1090
2016-10-30;7047;6223
2017-02-14;14172;42079
2017-02-14;7123;27900
2017-02-19;6194;13445
2016-10-27;7060;110
2017-01-09;6191;8465
2016-12-23;7124;6568
2016-11-25;7044;78912
2017-02-15;7044;53245
2016-12-04;7069;619
2016-11-25;7054;1108
2016-12-28;6192;16866
2016-10-27;14172;42375
2017-02-08;7050;28275
2017-02-02;7058;70123
2016-12-31;7052;6149
2017-01-28;7058;70710
2016-11-10;7123;48162
2016-12-28;6201;4250
2017-01-11;7070;11125
2016-10-23;7070;5374
2017-02-22;7075;5897
2017-03-06;6185;288
2017-01-19;7076;45333
2017-01-04;7048;1125
2016-12-27;7048;1131
2017-01-28;7124;5467
2017-01-19;6185;10404
2016-12-11;7039;19170
2016-11-13;7058;48212
2017-02-16;6182;14044
2016-11-07;7039;35443
2016-10-25;6202;13184
2017-01-03;6199;0
2017-02-15;6178;33
2017-01-29;6178;26
2017-02-19;7061;580
2017-03-01;7039;4718
2016-10-15;7036;0
2017-01-18;7053;10729
2017-02-23;6202;20316
2017-01-09;6185;9832
2017-03-04;6201;349
2016-12-31;6177;4102
2016-11-15;6192;21783
2017-01-12;7044;79498
2016-11-14;6194;26318
2016-10-12;7123;27132
2017-02-19;6177;4731
2016-11-10;7048;975
2017-02-25;7044;51516
2017-01-15;7037;12882
2017-03-05;6192;566
2016-11-06;6193;3484
2017-03-05;7052;452
2016-10-15;7057;1137
2016-11-22;6201;5626
2016-10-17;7039;18653
2016-10-13;7047;5235
2017-03-01;6201;1544
2016-11-17;6180;10801
2017-02-27;7048;625
2016-12-23;7052;8711
2016-12-25;7069;455
2017-01-11;6178;98
2016-11-09;14172;42332
2016-12-02;7052;12225
2016-12-16;7044;79177
2016-12-03;7038;7611
2017-01-04;6182;16644
2016-11-12;6192;13917
2017-02-09;14172;41778
2017-01-06;6200;6049
2016-11-05;7050;27632
2016-12-04;6193;4621
2016-12-30;6194;19607
2017-02-17;7038;9828
2016-11-08;7070;8457
2017-01-03;7060;18
2017-01-07;6193;4197
2016-12-15;6178;50
2017-02-22;7069;1937
2017-02-19;7038;2506
2017-03-07;7051;0
2017-01-13;7119;942
2016-12-02;6191;9548
2016-10-11;6200;1475
2016-11-01;6194;15861
2017-02-09;7044;66291
2016-12-10;7049;7942
2017-02-10;6184;66122
2017-03-06;7072;207
2017-01-23;7053;11361
2017-03-03;7061;58
2017-01-02;7044;0
2017-01-10;6180;9114
2017-03-02;6191;9
2016-12-03;7053;8603
2017-01-27;7037;27292
2016-10-21;7050;26493
2017-02-18;7044;60955
2016-12-03;6180;9475
2017-01-31;7036;0
2017-01-08;7061;537
2016-11-03;6199;52
2016-11-17;7039;39293
2017-01-04;6193;4259
2016-12-22;7057;1567
2017-02-13;7058;62582
2017-02-21;7052;10512
2016-12-03;7058;75956
2016-11-04;7038;14268
2016-10-28;6199;36
2016-12-31;6191;4829
2016-12-31;7048;919
2016-12-07;7058;78326
2016-10-16;6185;2354
2017-01-12;6193;5080
2016-12-16;6185;12128
2017-02-22;14172;46277
2016-10-22;6194;22726
2017-02-05;7043;41309
2016-10-16;6194;10707
2017-01-02;7040;0
2016-10-27;6192;18778
2016-12-01;14172;47694
2017-03-04;7043;13279
2016-10-15;7070;5651
2017-01-17;7075;5249
2017-01-08;7043;42452
2017-02-06;7036;0
2017-02-09;6193;3314
2017-01-14;6193;5347
2016-10-29;7047;7416
2017-01-22;6192;10384
2016-12-16;7061;766
2016-12-17;6178;33
2016-10-29;7123;33631
2017-02-20;7039;32873
2017-01-18;7123;21516
2017-01-30;7072;7901
2017-01-07;7047;8075
2017-01-05;6194;22237
2016-11-24;7124;8532
2016-12-28;7075;3645
2017-01-16;7061;478
2017-01-06;6194;23952
2017-03-06;7058;18317
2017-02-07;6192;16770
2016-12-04;14172;27800
2016-11-26;7069;905
2017-01-18;6201;5014
2017-01-01;7037;16654
2016-11-24;7043;57624
2016-11-03;7038;13717
2017-02-17;7076;35712
2016-10-17;6185;2306
2017-02-02;6200;6718
2016-11-25;6200;7478
2017-02-16;7072;9141
2017-01-26;7075;5353
2016-11-17;7058;69951
2016-12-14;6191;8066
2016-11-19;7057;1706
2016-12-22;6178;183
2017-03-02;7059;132
2016-11-18;7043;61375
2017-01-06;7075;5300
2016-12-09;6192;23690
2016-11-28;7040;6198
2016-11-02;7060;190
2016-12-22;7040;5461
2017-02-01;7075;6060
2017-01-01;6200;3628
2016-10-31;6177;4149
2017-01-14;7049;7261
2016-12-27;7061;727
2016-11-03;7057;1833
2016-12-28;6199;28
2017-02-11;7054;616
2017-02-09;6184;69247
2016-10-22;7058;61790
2016-10-17;6191;4705
2016-10-11;6193;1031
2017-02-11;7069;1473
2017-01-19;7054;1013
2017-01-30;6177;7615
2016-12-14;7047;8997
2016-11-19;7060;362
2017-02-27;7076;30607
2016-11-30;7051;111136
2017-02-06;7070;16527
2016-10-31;6191;6305
2017-02-14;6182;16677
2017-01-10;7061;542
2017-02-11;6199;33
2017-01-04;7043;52143
2016-12-19;7069;1089
2016-10-19;6185;4727
2016-11-22;7061;765
2016-12-11;7054;588
2016-12-16;6193;6584
2016-11-12;6185;4888
2017-01-12;6177;7940
2017-01-20;7051;103720
2016-12-21;6178;67
2016-12-12;7049;8295
2016-11-11;6184;53683
2017-02-05;6202;7406
2016-12-24;14172;24233
2017-03-07;7050;2460
2016-10-12;6200;4384
2016-11-20;7039;17382
2016-12-26;7058;53676
2017-01-23;7123;21043
2016-11-23;7038;10924
2017-02-16;7052;9648
2016-11-16;7051;97435
2016-12-24;6199;22
2017-01-02;7050;0
2017-01-01;7075;1798
2016-12-07;7072;12926
2016-11-25;7076;48244
2017-02-15;7123;25533
2016-11-10;7039;39111
2016-12-03;7052;9405
2016-12-14;7124;9129
2017-01-07;7043;40596
2016-11-20;7069;297
2016-10-16;7038;4089
2017-02-20;7069;1771
2017-01-20;7039;36629
2016-12-07;7047;9264
2016-11-11;7069;369
2017-01-26;6182;17145
2016-12-02;7048;1450
2016-11-06;7053;4786
2017-03-07;6193;19
2016-12-11;7070;14492
2017-01-31;7060;302
2016-10-29;7049;4728
2017-01-16;7070;12969
2016-12-01;7047;9765
2016-12-19;7040;5935
2017-02-06;6199;22
2017-01-30;7052;10201
2017-01-09;7036;0
2016-11-23;7058;70493
2017-01-08;7060;246
2017-01-30;6202;9617
2017-02-25;14172;40236
2016-10-13;6201;2901
2016-10-18;7049;5209
2017-01-19;6193;5635
2017-01-28;7040;5856
2017-02-11;6180;8337
2016-11-01;6193;3590
2017-02-08;7069;2407
2016-11-19;7053;7094
2016-11-03;7119;1105
2017-02-05;7059;165
2016-12-07;7036;0
2016-12-26;14172;30045
2016-11-15;7050;30803
2016-11-01;6178;34
2017-02-16;7057;1399
2016-11-12;6182;13824
2017-01-02;7037;0
2017-01-24;7038;9208
2017-02-11;7047;7914
2017-02-25;7054;518
2017-03-02;7070;123
2016-12-29;6184;57840
2016-10-11;7057;463
2016-10-21;7051;97851
2017-02-18;7124;5655
2016-10-29;6202;11193
2017-01-13;7051;108316
2016-11-18;7052;12002
2017-02-07;6202;8788
2016-10-24;7123;17520
2017-03-04;7047;303
2016-11-01;7070;7168
2016-10-28;6184;56829
2017-02-24;6201;5443
2017-01-29;6185;10492
2016-10-27;7124;6811
2017-02-28;6201;1297
2016-12-02;6185;10884
2016-11-04;7058;68611
2016-11-21;6178;180
2017-02-24;6193;3556
2016-11-27;7053;5198
2017-03-02;7050;6918
2017-01-17;7050;29431
2017-03-01;6199;1
2016-10-14;6200;4403
2017-02-25;6200;5844
2017-01-26;7038;10981
2017-01-14;6191;7435
2017-01-02;6180;0
2016-10-14;7054;294
2017-02-18;6193;3696
2017-01-02;7054;0
2016-12-06;7076;44044
2017-01-19;6200;7546
2017-02-08;6192;20195
2016-12-24;7039;14872
2016-11-27;7076;27793
2017-02-17;7123;26381
2017-02-08;7061;635
2017-02-06;6185;10806
2017-02-11;6200;6116
2016-11-03;7061;755
